DivisionNm,CountNumber,BallotPosition,Surname,GivenNm,PartyAb,PartyNm,Elected,PreferenceCount,PreferencePercent,TransferCount,TransferPercent,Winner,DistributingBallotPosition,DistributingSurname,DistributingGivenNm,DistributingPartyAb,DistributingPartyNm
Bennelong,1,3,CAMERON,Dougal,LDP,Liberal Democrats,N,1612,1.62,73,6.04,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,4,KENNEDY,Simon,LP,Liberal,N,41439,41.59,233,19.29,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,2997,3.01,82,6.79,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,1711,1.72,47,3.89,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,7,LAXALE,Jerome,ALP,Labor,Y,37907,38.04,311,25.75,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,-1208,-100,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,1,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance
Bennelong,2,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,2409,2.42,82,5.09,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,2,ADAMS,Tony,GRN,The Greens,N,11843,11.88,188,11.66,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,3,CAMERON,Dougal,LDP,Liberal Democrats,N,0,0,-1612,-100,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,4,KENNEDY,Simon,LP,Liberal,N,42110,42.26,671,41.63,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,3178,3.19,181,11.23,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,2031,2.04,320,19.85,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,7,LAXALE,Jerome,ALP,Labor,Y,38077,38.21,170,10.55,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,0,0,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,2,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,CAMERON,Dougal,LDP,Liberal Democrats
Bennelong,3,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,2575,2.58,166,8.17,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,2,ADAMS,Tony,GRN,The Greens,N,11954,12,111,5.47,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,3,CAMERON,Dougal,LDP,Liberal Democrats,N,0,0,0,0,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,4,KENNEDY,Simon,LP,Liberal,N,42471,42.62,361,17.77,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,4403,4.42,1225,60.32,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,0,0,-2031,-100,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,7,LAXALE,Jerome,ALP,Labor,Y,38245,38.38,168,8.27,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,0,0,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,3,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,6,WATERSON,Victor,ON,Pauline Hanson's One Nation
Bennelong,4,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,-2575,-100,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,2,ADAMS,Tony,GRN,The Greens,N,13568,13.62,1614,62.68,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,3,CAMERON,Dougal,LDP,Liberal Democrats,N,0,0,0,0,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,4,KENNEDY,Simon,LP,Liberal,N,42749,42.9,278,10.8,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,4686,4.7,283,10.99,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,7,LAXALE,Jerome,ALP,Labor,Y,38645,38.78,400,15.53,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,0,0,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,4,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Bennelong,5,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,2,ADAMS,Tony,GRN,The Greens,N,14662,14.71,1094,23.35,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,3,CAMERON,Dougal,LDP,Liberal Democrats,N,0,0,0,0,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,4,KENNEDY,Simon,LP,Liberal,N,45516,45.68,2767,59.05,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,0,0,-4686,-100,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,7,LAXALE,Jerome,ALP,Labor,Y,39470,39.61,825,17.61,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,0,0,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,5,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,COLLYER,Rhys Ian,UAPP,United Australia Party
Bennelong,6,1,AUGUST,John,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,2,ADAMS,Tony,GRN,The Greens,N,0,0,-14662,-100,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,3,CAMERON,Dougal,LDP,Liberal Democrats,N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,4,KENNEDY,Simon,LP,Liberal,N,48847,49.02,3331,22.72,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,5,COLLYER,Rhys Ian,UAPP,United Australia Party,N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,6,WATERSON,Victor,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,7,LAXALE,Jerome,ALP,Labor,Y,50801,50.98,11331,77.28,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,8,DHONGDUE,Kyinzom,DPDA,Democratic Alliance,N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Bennelong,6,9,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,2,ADAMS,Tony,GRN,The Greens
Berowra,0,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,2307,2.47,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,2,SALITRA,Tania,GRN,The Greens,N,14536,15.58,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,2972,3.19,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,4,LEESER,Julian,LP,Liberal,Y,45797,49.08,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,1418,1.52,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,6,KOSCHINSKI,Benson,ALP,Labor,N,20746,22.23,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,7,LOUIE,David James,CYA,Australian Federation Party,N,509,0.55,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,8,WOODWARD,Roger,IND,Independent,N,904,0.97,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,9,MARTINIC,Christopher,UAPP,United Australia Party,N,2315,2.48,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,10,CASWELL,Benjamin,IND,Independent,N,1802,1.93,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,0,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Berowra,1,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,2367,2.54,60,11.79,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,2,SALITRA,Tania,GRN,The Greens,N,14565,15.61,29,5.7,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,3062,3.28,90,17.68,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,4,LEESER,Julian,LP,Liberal,Y,45893,49.19,96,18.86,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,1438,1.54,20,3.93,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,6,KOSCHINSKI,Benson,ALP,Labor,N,20776,22.27,30,5.89,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,-509,-100,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,8,WOODWARD,Roger,IND,Independent,N,937,1,33,6.48,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,9,MARTINIC,Christopher,UAPP,United Australia Party,N,2423,2.6,108,21.22,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,10,CASWELL,Benjamin,IND,Independent,N,1845,1.98,43,8.45,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,1,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,7,LOUIE,David James,CYA,Australian Federation Party
Berowra,2,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,2385,2.56,18,1.92,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,2,SALITRA,Tania,GRN,The Greens,N,14619,15.67,54,5.76,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,3081,3.3,19,2.03,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,4,LEESER,Julian,LP,Liberal,Y,45964,49.26,71,7.58,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,1462,1.57,24,2.56,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,6,KOSCHINSKI,Benson,ALP,Labor,N,20849,22.34,73,7.79,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,8,WOODWARD,Roger,IND,Independent,N,0,0,-937,-100,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,9,MARTINIC,Christopher,UAPP,United Australia Party,N,2474,2.65,51,5.44,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,10,CASWELL,Benjamin,IND,Independent,N,2472,2.65,627,66.92,LP,8,WOODWARD,Roger,IND,Independent
Berowra,2,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,8,WOODWARD,Roger,IND,Independent
Berowra,3,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,2448,2.62,63,4.31,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,2,SALITRA,Tania,GRN,The Greens,N,15245,16.34,626,42.82,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,3131,3.36,50,3.42,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,4,LEESER,Julian,LP,Liberal,Y,46122,49.43,158,10.81,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,-1462,-100,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,6,KOSCHINSKI,Benson,ALP,Labor,N,21084,22.6,235,16.07,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,9,MARTINIC,Christopher,UAPP,United Australia Party,N,2521,2.7,47,3.21,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,10,CASWELL,Benjamin,IND,Independent,N,2755,2.95,283,19.36,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,3,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency"
Berowra,4,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,0,0,-2448,-100,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,2,SALITRA,Tania,GRN,The Greens,N,15781,16.91,536,21.9,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,3442,3.69,311,12.7,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,4,LEESER,Julian,LP,Liberal,Y,47213,50.6,1091,44.57,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,6,KOSCHINSKI,Benson,ALP,Labor,N,21232,22.76,148,6.05,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,9,MARTINIC,Christopher,UAPP,United Australia Party,N,2757,2.95,236,9.64,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,10,CASWELL,Benjamin,IND,Independent,N,2881,3.09,126,5.15,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,4,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,1,SAMIOS,Nicholas,LDP,Liberal Democrats
Berowra,5,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,0,0,0,0,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,2,SALITRA,Tania,GRN,The Greens,N,15930,17.07,149,5.4,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,5028,5.39,1586,57.53,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,4,LEESER,Julian,LP,Liberal,Y,47662,51.08,449,16.29,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,6,KOSCHINSKI,Benson,ALP,Labor,N,21403,22.94,171,6.2,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,9,MARTINIC,Christopher,UAPP,United Australia Party,N,0,0,-2757,-100,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,10,CASWELL,Benjamin,IND,Independent,N,3283,3.52,402,14.58,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,5,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,9,MARTINIC,Christopher,UAPP,United Australia Party
Berowra,6,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,2,SALITRA,Tania,GRN,The Greens,N,16974,18.19,1044,31.8,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,5508,5.9,480,14.62,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,4,LEESER,Julian,LP,Liberal,Y,48450,51.93,788,24,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,6,KOSCHINSKI,Benson,ALP,Labor,N,22374,23.98,971,29.58,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,9,MARTINIC,Christopher,UAPP,United Australia Party,N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,10,CASWELL,Benjamin,IND,Independent,N,0,0,-3283,-100,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,6,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,10,CASWELL,Benjamin,IND,Independent
Berowra,7,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,2,SALITRA,Tania,GRN,The Greens,N,17972,19.26,998,18.12,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,0,0,-5508,-100,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,4,LEESER,Julian,LP,Liberal,Y,51629,55.33,3179,57.72,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,6,KOSCHINSKI,Benson,ALP,Labor,N,23705,25.41,1331,24.16,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,9,MARTINIC,Christopher,UAPP,United Australia Party,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,10,CASWELL,Benjamin,IND,Independent,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,7,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation
Berowra,8,1,SAMIOS,Nicholas,LDP,Liberal Democrats,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,2,SALITRA,Tania,GRN,The Greens,N,0,0,-17972,-100,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,3,BOSMA,Rhiannon,ON,Pauline Hanson's One Nation,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,4,LEESER,Julian,LP,Liberal,Y,55771,59.77,4142,23.05,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,5,CLARKE,Brendan Michael,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,6,KOSCHINSKI,Benson,ALP,Labor,N,37535,40.23,13830,76.95,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,7,LOUIE,David James,CYA,Australian Federation Party,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,8,WOODWARD,Roger,IND,Independent,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,9,MARTINIC,Christopher,UAPP,United Australia Party,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,10,CASWELL,Benjamin,IND,Independent,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Berowra,8,11,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,LP,2,SALITRA,Tania,GRN,The Greens
Blaxland,0,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation,N,4421,5.41,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,0,2,GUNEY,Oz,LP,Liberal,N,22059,27.01,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,0,3,EISLER,Linda,GRN,The Greens,N,5187,6.35,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,0,4,CLARE,Jason,ALP,Labor,Y,44905,54.98,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,0,5,SINOSIC,Elvis,UAPP,United Australia Party,N,5105,6.25,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,0,6,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,First Pref,First Pref,First Pref,First Pref,First Pref
Blaxland,1,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation,N,0,0,-4421,-100,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,1,2,GUNEY,Oz,LP,Liberal,N,23759,29.09,1700,38.45,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,1,3,EISLER,Linda,GRN,The Greens,N,5602,6.86,415,9.39,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,1,4,CLARE,Jason,ALP,Labor,Y,45325,55.49,420,9.5,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,1,5,SINOSIC,Elvis,UAPP,United Australia Party,N,6991,8.56,1886,42.66,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,1,6,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation
Blaxland,2,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,2,2,GUNEY,Oz,LP,Liberal,N,24745,30.3,986,17.6,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,2,3,EISLER,Linda,GRN,The Greens,N,0,0,-5602,-100,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,2,4,CLARE,Jason,ALP,Labor,Y,49165,60.19,3840,68.55,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,2,5,SINOSIC,Elvis,UAPP,United Australia Party,N,7767,9.51,776,13.85,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,2,6,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,3,EISLER,Linda,GRN,The Greens
Blaxland,3,1,STEPANOFF,Adam,ON,Pauline Hanson's One Nation,N,0,0,0,0,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Blaxland,3,2,GUNEY,Oz,LP,Liberal,N,28638,35.06,3893,50.12,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Blaxland,3,3,EISLER,Linda,GRN,The Greens,N,0,0,0,0,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Blaxland,3,4,CLARE,Jason,ALP,Labor,Y,53039,64.94,3874,49.88,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Blaxland,3,5,SINOSIC,Elvis,UAPP,United Australia Party,N,0,0,-7767,-100,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Blaxland,3,6,Exhausted,Exhausted,Exhuasted,Exhausted,N,0,0,0,0,ALP,5,SINOSIC,Elvis,UAPP,United Australia Party
Bradfield,0,1,BOELE,Nicolette,IND,Independent,N,20198,20.89,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Bradfield,0,2,BRIGDEN,David Gordon,ALP,Labor,N,16902,17.48,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Bradfield,0,3,COUSINS,Martin,GRN,The Greens,N,8960,9.27,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
Bradfield,0,4,KITSON,Janine,IND,Independent,N,3018,3.12,0,0,LP,First Pref,First Pref,First Pref,First Pref,First Pref
